AADFYear,CP,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,A-Junction,B-Junction,LenNet,LenNet_miles,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2009,930615,East of England,Southend-on-Sea,U,UU,587440,185100,264,243,12551,20,1691,78,9,2,4,0,0,93,14598,,,,
2013,945089,South East,East Sussex,U,UU,587465,112112,0,11,677,0,94,5,0,0,0,0,0,5,787,,,,
2013,941100,East of England,Essex,B1026,BR,587473,207905,95,42,3850,38,838,78,20,16,14,17,18,163,4931,,,,
2013,99216,East of England,Suffolk,A134,PR,587500,245300,A131,A1092,5,3.1,4,70,5972,37,1347,304,73,37,22,95,102,633,8059
2013,945724,South East,Medway,B2001,BU,587551,175762,2,32,3752,36,534,161,35,138,64,369,368,1135,5489,,,,
2012,941807,East of England,Norfolk,C,UR,587555,287985,53,7,214,0,21,1,0,0,0,0,0,1,243,,,,
2013,6817,South East,Kent,A249,TR,587560,164000,M2 spur road roundabout,A2,3.6,2.2,1,129,34878,47,6791,1104,225,366,140,987,1769,4591,46436
2008,942054,East of England,Southend-on-Sea,U,UU,587565,186571,8,0,158,0,27,0,0,0,0,0,0,0,185,,,,
2013,941858,East of England,Norfolk,C,CR,587593,311211,4,7,600,21,152,15,3,2,3,7,6,36,816,,,,
2013,28741,East of England,Norfolk,A11,TR,587700,285400,A134,A1075,3.1,1.9,1,124,18101,96,4058,718,153,116,69,547,495,2098,24477
2013,951672,East of England,Suffolk,B1508,BU,587733,241177,144,44,8719,115,874,122,15,0,15,16,4,172,9924,,,,
2013,941907,East of England,Norfolk,U,UR,587939,282854,21,0,551,6,49,2,2,0,0,0,0,4,610,,,,
2013,941423,East of England,Essex,U,UU,587958,189606,19,3,729,0,152,10,1,0,0,0,0,11,895,,,,
2013,942046,East of England,Southend-on-Sea,U,UU,587992,188467,24,3,265,0,96,5,0,1,0,2,2,10,374,,,,
2013,8341,East of England,Suffolk,A134,PU,588000,242540,A131 Northern Road,Clermont Avenue,2,1.2,13,92,12117,95,2353,424,57,54,31,55,68,689,15346
2013,18369,East of England,Suffolk,A131,PU,588000,241380,B1508 King Street/Cornard Street,A134 Northern Road Rndbt,1.4,0.9,49,43,6943,55,1325,213,25,38,5,26,21,328,8694
2013,56870,South East,Kent,A262,PR,588000,136780,A274,A28,4.7,2.9,1,66,5637,49,1242,176,29,22,15,17,16,275,7269
2013,941159,East of England,Essex,C,CR,588005,238891,17,5,480,1,113,16,3,0,0,0,1,20,619,,,,
2013,7496,East of England,Norfolk,A1066,PU,588008,283035,A1075,A1088,0.8,0.5,6,102,11244,69,2914,288,53,60,26,94,86,607,14936
2013,6661,East of England,Southend-on-Sea,A127,PU,588030,186100,A1159,A13,1.9,1.2,540,233,16185,679,2037,212,40,22,16,20,6,316,19450
2013,941403,East of England,Essex,U,UU,588053,190606,52,5,646,0,96,5,2,1,0,0,0,8,755,,,,
2013,941067,East of England,Essex,B1022,BR,588139,214792,48,74,9766,43,1795,155,39,36,40,34,18,322,12000,,,,
2008,942148,East of England,Suffolk,U,UR,588196,253005,0,0,466,16,66,9,3,0,1,0,0,13,561,,,,
2008,944980,South East,East Sussex,C,CR,588219,121696,0,2,146,0,29,11,0,3,0,0,1,15,192,,,,
2013,945568,South East,Kent,C,CR,588226,168225,67,29,623,0,122,19,2,8,0,0,0,29,803,,,,
2013,38085,East of England,Southend-on-Sea,A13,PU,588300,186000,A127,A1160,0.5,0.3,227,225,16507,86,2415,170,19,16,13,10,1,229,19462
2013,76034,South East,Kent,A249,TR,588300,164450,A2 Key St,B2006,1,0.6,0,206,23162,25,6029,894,243,339,101,729,1730,4036,33458
2013,78312,South East,Kent,A2,PR,588300,164200,A249(T),"Wises Lane, Sittingbourne",0.4,0.2,59,182,14361,247,3292,352,68,54,28,78,85,665,18747
2013,942041,East of England,Southend-on-Sea,U,UU,588445,185887,8,9,501,0,56,0,1,0,0,0,0,1,567,,,,
2010,76035,South East,Kent,A2,PR,588540,164850,A2 Key St,B2006,1.2,0.74,17,142,9979,27,1542,283,28,73,13,30,20,447,12137
2009,97556,East of England,Suffolk,U,UU,588575,241000,37,11,1163,56,123,4,0,0,0,0,0,4,1357,,,,
2013,73825,East of England,Norfolk,A1088,PR,588630,281554,LA Boundary,A1066,3,1.9,8,27,3372,48,1016,176,19,12,17,31,23,278,4741
2013,57615,East of England,Southend-on-Sea,A1160,PU,588640,185400,B1016,A13,1.3,0.8,77,103,13400,140,1689,153,25,22,4,5,2,211,15543
2008,941150,East of England,Essex,B1023,BU,588694,217161,31,50,6833,48,995,197,23,20,11,17,28,296,8222,,,,
2013,46305,South East,Kent,A28,PR,588700,135000,B2082,A262,3.9,2.4,52,109,11260,104,1893,229,34,31,13,25,16,348,13714
2013,944968,South East,East Sussex,B2089,BR,588708,118909,10,24,2724,38,643,70,13,39,11,21,30,184,3613,,,,
2013,36710,East of England,Suffolk,A134,PR,588725,259350,A1141,A1302,8.2,5.1,11,96,8181,50,1598,222,43,43,36,165,109,618,10543
2008,942045,East of England,Southend-on-Sea,U,UU,588746,186209,46,2,660,0,82,2,0,0,0,0,0,2,746,,,,
2013,941071,East of England,Essex,B1026,BR,588792,207827,55,66,3118,28,707,79,19,49,6,8,7,168,4087,,,,
2012,941853,East of England,Norfolk,C235,CR,588866,320657,10,4,114,2,28,3,2,3,0,0,0,8,156,,,,
2013,16194,East of England,Essex,A12,TR,588900,221200,B1024S,A120,4.9,3,2,219,50219,209,9169,1302,297,294,20,592,2417,4922,64738
2008,941978,East of England,Norfolk,U,UU,588913,304694,1,0,58,0,9,0,0,0,0,0,0,0,67,,,,
2013,941248,East of England,Essex,C,CR,588968,226468,14,4,262,0,62,8,3,0,0,0,0,11,339,,,,
2013,942037,East of England,Southend-on-Sea,C,CU,588980,185720,164,64,5749,7,978,39,8,4,1,0,1,53,6851,,,,
2008,942182,East of England,Suffolk,U,UU,588984,240784,24,13,1406,2,209,17,1,1,0,0,0,19,1649,,,,
2013,26691,East of England,Suffolk,A134,PR,589000,241605,A1071,A131,4.4,2.7,11,75,8554,81,1497,272,77,45,20,59,102,575,10782
2013,36102,South East,Kent,A2,PU,589000,164040,Wises Lane,B2006,2.2,1.4,59,182,14361,247,3292,352,68,54,28,78,85,665,18747
2009,930814,South East,Kent,C,CR,589000,151000,13,0,343,0,55,10,3,2,3,2,2,22,420,,,,
2008,942100,East of England,Suffolk,C,CR,589034,239333,69,0,110,0,19,0,0,0,0,0,0,0,129,,,,
2009,950985,South East,Kent,B2082,BR,589043,129647,5,30,1709,27,204,31,4,5,0,1,3,44,2014,,,,
2009,97558,East of England,Essex,U,UR,589045,227148,9,6,982,15,178,46,9,0,1,1,0,57,1238,,,,
2008,945712,South East,Kent,U,UU,589130,164093,2,0,98,0,10,2,0,0,0,0,0,2,110,,,,
2013,16682,East of England,Norfolk,A149,PR,589145,344015,B1355,C586,10.3,6.4,6,7,1782,50,343,23,1,4,1,1,2,32,2214
2013,945660,South East,Kent,U,UU,589181,133414,6,1,191,4,52,1,0,0,0,0,0,1,249,,,,
2008,941744,East of England,Norfolk,B1355,BR,589181,333000,1,8,1781,16,360,43,8,0,0,3,1,55,2220,,,,
2013,26194,East of England,Norfolk,A1075,PR,589294,285232,A11,A1066,2.4,1.5,2,96,6163,33,1353,148,22,18,10,26,13,237,7882
2008,942058,East of England,Southend-on-Sea,U,UU,589410,185045,8,3,248,1,71,4,2,0,0,0,0,6,329,,,,
2009,966872,East of England,Suffolk,B1115,BR,589420,242900,40,58,5359,40,861,120,27,16,14,21,37,235,6553,,,,
2008,945622,South East,Kent,U,UR,589582,164720,11,17,716,0,90,6,0,0,2,0,0,8,831,,,,
2013,17493,East of England,Southend-on-Sea,A1159,PU,589600,187280,A13,A127,4.3,2.7,24,246,30328,88,4174,316,121,204,9,11,125,786,35622
2013,942192,East of England,Suffolk,U,UU,589621,274252,65,19,1731,43,219,19,3,10,4,3,6,45,2057,,,,
2008,941242,East of England,Essex,C,CR,589665,228838,13,10,1123,8,230,35,7,8,6,2,1,59,1430,,,,
2013,942055,East of England,Southend-on-Sea,U,UU,589692,186993,22,2,560,0,109,2,0,0,0,0,0,2,673,,,,
2013,46193,East of England,Norfolk,A11,TR,589733,285525,A1075,B1077,19.5,12.1,0,107,17357,94,3372,867,109,157,101,596,479,2309,23239
2000,990207,East of England,Essex,U,UR,589800,216660,139,51,1813,2,243,14,0,0,0,0,0,14,2123,,,,
2013,945574,South East,Kent,C,CU,589873,152240,3,3,1148,0,271,42,13,2,1,1,2,61,1483,,,,
2009,966533,South East,Kent,U,UU,589987,163674,20,0,344,0,44,0,0,0,0,0,0,0,388,,,,
2013,16636,East of England,Essex,A120,TR,590000,223460,B1024,A12,6.5,4,29,144,17280,187,3782,583,121,93,74,335,268,1474,22867
2013,26306,South East,Kent,A28,PR,590000,137300,A262,School Rd,6,3.7,6,91,6082,55,1546,216,60,46,10,29,8,369,8143
2013,26704,East of England,Suffolk,A143,PR,590000,267470,A134,A1088,9.8,6.1,6,100,10977,102,1907,287,40,67,76,256,435,1161,14247
2013,26837,South East,Kent,A249,TR,590000,166140,A2/B2006,B2005,3,1.9,3,187,21839,59,4611,774,187,371,82,1151,1034,3599,30295
2013,26861,South East,East Sussex,A268,PR,590000,122530,A28,B2082,10.7,6.6,7,67,4102,40,680,111,5,12,1,4,11,144,5033
2013,36493,East of England,Suffolk,A14,TR,590000,263700,A134,A1088,11.5,7.1,0,83,31455,68,5152,953,185,164,169,1312,1751,4534,41292
2013,46213,East of England,Southend-on-Sea,A13,PU,590000,186100,A1160,A1159,2.9,1.8,311,111,9160,267,1366,147,11,8,6,3,0,175,11079
2013,47546,East of England,Suffolk,A1088,PR,590000,277700,A143,LA Boundary,11.8,7.3,8,27,3372,48,1016,176,19,12,17,31,23,278,4741
2013,941079,East of England,Essex,B1026,BR,590015,209005,23,44,2624,16,633,73,13,7,16,4,2,115,3432,,,,
2013,47568,East of England,Suffolk,A1141,PR,590040,254300,A134,B1071 Church Street,8.1,5,8,23,2311,28,478,49,5,2,6,4,6,72,2912
2013,46514,East of England,Norfolk,A47,TR,590049,311855,C221 Norwich Rd,C562 to Crane's Corner,8.5,5.3,0,99,10403,128,3018,421,108,95,60,264,414,1362,15010
2008,941128,East of England,Essex,B1022,BR,590049,218049,5,65,4721,50,690,84,38,31,9,11,17,190,5716,,,,
2013,56692,East of England,Norfolk,A148,PR,590094,330772,B1454,A1065,6.2,3.9,0,133,8622,124,1535,335,74,56,16,140,198,819,11233
2009,940986,South East,East Sussex,B2089,BR,590129,119619,2,14,2840,31,515,109,10,18,7,29,23,196,3596,,,,
2008,941808,East of England,Norfolk,U,UR,590168,325402,1,0,76,0,22,2,0,0,1,0,0,3,101,,,,
2008,941187,East of England,Essex,C,CR,590306,201057,8,80,6686,47,1087,133,23,6,12,11,3,188,8088,,,,
2008,942194,East of England,Suffolk,U,UU,590446,243160,6,8,974,2,80,3,0,0,0,0,0,3,1067,,,,
2009,91113,East of England,Southend-on-Sea,U,UU,590486,186507,83,10,1370,38,157,8,1,0,0,0,0,9,1584,,,,
2009,966534,South East,Kent,B2006,BU,590512,163903,162,118,11761,22,1439,51,4,1,0,2,0,58,13398,,,,
2009,966372,East of England,Essex,B1010,BR,590570,198740,6,123,5988,33,1215,165,23,11,9,14,21,243,7602,,,,
2009,930821,South East,Kent,U,UU,590600,165240,38,77,3582,100,463,22,2,2,2,0,0,28,4250,,,,
2008,951534,East of England,Essex,C,CR,590679,215058,10,0,189,0,60,2,0,2,0,0,0,4,253,,,,
2008,941326,East of England,Essex,U,UU,590770,223373,73,35,1613,60,164,25,0,0,0,0,0,25,1897,,,,
2013,945690,South East,Kent,U,UU,590859,165698,24,22,4164,89,349,21,0,0,0,0,0,21,4645,,,,
2013,46853,South East,Kent,A249,TU,590899,173000,B2007,"A249/road to Garrison Point, Sheerness",4,2.5,9,57,6109,58,1151,233,23,24,62,490,350,1182,8557
2009,97560,East of England,Norfolk,C221,CR,590915,315835,2,4,502,10,137,20,4,6,4,2,5,41,694,,,,
2013,6248,South East,Kent,A20,PR,591000,152060,"East Street, Harrietsham",A252,8.9,5.5,13,130,5925,52,1747,181,82,72,5,48,66,454,8308
2013,941075,East of England,Essex,B1023,BR,591111,214353,14,16,2013,63,405,41,10,7,8,5,6,77,2574,,,,
2013,17456,East of England,Norfolk,A1075,PR,591151,288036,A11(T),B1111,12.9,8,2,93,4004,43,1111,160,42,43,21,58,64,388,5639
2013,27520,East of England,Norfolk,A1065,PR,591194,330276,B1146,A148,1.6,1,3,70,5455,68,1502,210,57,31,31,66,92,487,7582
2008,945675,South East,Kent,U,UU,591209,162758,13,3,544,0,47,2,0,0,0,0,0,2,596,,,,
2013,81495,South East,Kent,A249,TR,591240,169230,B2005,A2500,5.3,3.3,3,187,21839,59,4611,774,187,371,82,1151,1034,3599,30295
2010,81127,South East,Kent,A249,TR,591240,169230,B2005,A250,6.6,4.1,11,227,21664,93,4708,539,106,132,170,483,402,1832,28524
2013,78311,South East,Kent,A2,PU,591250,163710,B2006,Vincent Rd,1.9,1.2,15,187,12121,113,2348,337,79,87,20,100,110,733,15502
2008,942040,East of England,Southend-on-Sea,U,UU,591360,184757,29,0,571,1,52,1,2,0,1,0,0,4,628,,,,
2013,941196,East of England,Essex,C,CR,591388,214939,15,12,2287,15,415,73,12,4,24,3,4,120,2849,,,,
2009,990467,East of England,Southend-on-Sea,U,UU,591400,185450,24,5,1622,0,146,11,3,0,3,0,0,17,1790,,,,
2013,942043,East of England,Southend-on-Sea,U,UU,591424,185578,15,3,480,2,44,3,3,1,0,0,0,7,536,,,,
2006,48173,South East,Kent,A249,TR,591500,169380,B2005,B2231,5.3,3.29,31,582,21119,226,3877,701,109,269,164,447,333,2023,27827
2013,945480,South East,Kent,B2067,BR,591615,134035,47,38,2364,31,389,31,2,1,3,1,1,39,2861,,,,
2008,951675,East of England,Suffolk,C,CR,591638,266276,8,0,68,0,15,2,0,0,3,0,0,5,88,,,,
2009,930087,East of England,Essex,B1016,BU,591650,184570,129,124,8718,126,1038,84,4,0,4,1,1,94,10100,,,,
2008,945054,South East,East Sussex,U,UU,591700,120383,0,4,58,0,35,0,0,0,0,0,0,0,97,,,,
2009,950905,East of England,Norfolk,B1145,BR,591703,319473,21,14,1566,5,327,39,10,29,5,8,5,96,2008,,,,
2008,941184,East of England,Essex,C,CR,591703,225319,22,0,91,3,10,4,0,0,0,0,0,4,108,,,,
2013,36856,South East,Kent,A250,PU,591750,175000,Millenium Way,A249(T),0.3,0.2,48,68,13806,238,1586,263,18,20,8,34,10,353,16051
2013,942142,East of England,Suffolk,C,CU,591802,265068,61,17,2284,23,353,15,1,3,6,1,1,27,2704,,,,
2013,37576,East of England,Norfolk,A1075,PR,591832,300321,B1111,B1108,6.4,4,38,77,5782,64,1461,147,27,49,22,61,52,358,7742
2013,36515,East of England,Norfolk,A47,TR,591883,312926,C221 to Cranes Corner,A1075,8,5,4,87,13297,174,2729,542,115,160,67,331,427,1642,17929
2008,941932,East of England,Norfolk,C126,CR,591888,308821,7,12,215,7,58,2,1,0,0,0,0,3,295,,,,
2013,56847,South East,East Sussex,A259,TR,591900,120000,A259 principal,A268,13.8,8.6,106,274,9453,134,2248,244,49,37,10,30,54,424,12533
2008,942128,East of England,Suffolk,C,CU,591922,265123,49,17,2020,28,276,36,1,2,2,0,0,41,2382,,,,
2008,951662,East of England,Norfolk,U,UR,591980,313058,1,0,106,0,38,15,0,1,0,2,3,21,165,,,,
2013,18233,South East,East Sussex,A259,TR,592000,120152,A268 Wish Street,A268 Fishmarket Road,1,0.6,50,260,7517,78,1990,457,50,77,3,65,56,708,10553
2013,56198,East of England,Southend-on-Sea,A13,PU,592000,186360,A1159,B1016,3,1.9,30,202,17426,86,2760,269,81,34,12,66,53,515,20989
2013,56876,South East,East Sussex,A268,PR,592000,121500,B2087,Fish Market Road,1.6,1,5,47,4154,32,810,117,11,17,0,6,12,163,5206
2013,77009,South East,Kent,A250,PU,592000,174665,Bridge Rd,High St,0.6,0.4,81,104,11500,101,1292,71,6,1,13,2,1,94,13091
2006,18091,South East,Kent,A249,TR,592000,171783,B2231,B2007,1.2,0.74,38,187,12745,142,2357,471,98,64,154,486,290,1563,16994
2002,77010,South East,Kent,A250,PU,592000,174890,Bridge Rd,Millenium Way,0.7,0.43,99,32,1597,65,167,18,0,0,0,0,1,19,1880
2009,67968,East of England,Suffolk,B1115,BR,592000,245000,11,35,1915,29,413,68,5,8,9,1,1,92,2484,,,,
2008,941178,East of England,Essex,C,CR,592016,188141,20,26,1146,1,190,14,0,0,0,0,0,14,1377,,,,
2013,58134,South East,East Sussex,A268,PR,592100,120540,A259 WEST,A259 EAST,0.8,0.5,6,41,5800,52,1014,43,8,0,0,1,0,52,6959
2013,81496,South East,Kent,A249,TR,592177,171442,A2500,A250,1.3,0.8,0,66,12374,59,2624,637,68,152,59,440,431,1787,16910
2008,945059,South East,East Sussex,U,UU,592187,121338,0,0,101,0,20,0,0,0,0,0,0,0,121,,,,
2013,77011,South East,Kent,A250,PU,592225,174645,High St,Trinity Rd,0.1,0.1,58,83,9618,30,903,112,12,9,1,1,1,136,10770
2013,77012,South East,Kent,A250,PU,592250,174560,Millenium Way,Invicta Rd,0.2,0.1,206,100,5642,85,675,69,2,0,1,1,0,73,6575
2013,57663,South East,East Sussex,A268,PR,592255,120678,New Road,Tower Street,0.1,0.1,43,120,5254,67,1272,123,20,13,1,10,9,176,6889
2013,77013,South East,Kent,A250,PU,592300,174605,Millenium Way,High St,0.3,0.2,52,86,3847,61,535,33,7,0,0,1,0,41,4570
2009,900035,East of England,Suffolk,C,CR,592320,280910,1,8,362,1,80,7,0,6,5,1,0,19,470,,,,
2013,37390,East of England,Essex,A1124,PR,592400,226300,B1024,A12(T),10.8,6.7,28,129,7713,41,1427,189,26,24,7,35,27,308,9618
2008,945584,South East,Kent,C,CU,592457,174382,40,16,736,0,107,4,2,0,0,0,0,6,865,,,,
2013,945486,South East,Kent,B2080,BR,592655,130584,12,15,1938,50,407,43,11,5,2,3,5,69,2479,,,,
2009,91515,East of England,Suffolk,C,CR,592655,275500,3,2,167,0,42,9,0,1,0,0,3,13,224,,,,
2013,58042,East of England,Norfolk,A148,PR,592680,331195,A1065,A1067,2.6,1.6,3,101,10062,51,1831,229,45,65,61,123,127,650,12695
2013,945644,South East,Kent,U,UR,592718,164580,40,14,1179,3,103,20,4,0,1,1,1,27,1326,,,,
2008,942038,East of England,Southend-on-Sea,C,CU,592822,185366,95,52,3942,79,368,23,2,0,0,0,0,25,4466,,,,
2009,930894,East of England,Essex,C,CR,592840,198890,19,11,1145,0,173,18,1,1,0,0,0,20,1349,,,,
2008,941426,East of England,Essex,U,UU,592863,224081,24,0,557,1,70,5,0,0,0,0,0,5,633,,,,
2008,945664,South East,Kent,U,UU,592871,172400,12,2,385,0,39,1,0,0,0,0,0,1,427,,,,
2013,951524,East of England,Essex,B1026,BR,592907,211800,54,44,3494,35,796,85,16,2,11,4,4,122,4491,,,,
2013,36210,East of England,Essex,A12,TR,593000,224480,A120,A604 / A133,3.7,2.3,1,455,69422,376,10803,1324,514,349,80,598,3294,6159,87215
2013,77014,South East,Kent,A250,PU,593000,173500,A249(T),High St,3.5,2.2,348,156,10966,167,1739,92,11,13,4,5,1,126,13154
2009,930898,East of England,Essex,C,CR,593040,230790,6,14,1488,6,300,24,4,6,4,1,0,39,1847,,,,
2009,930614,East of England,Southend-on-Sea,U,UU,593080,186030,36,23,2356,293,242,24,2,2,1,0,0,29,2943,,,,
2013,941743,East of England,Norfolk,B1146,BR,593123,326400,2,20,1804,9,476,64,7,16,16,18,15,136,2445,,,,
2008,941264,East of England,Essex,U,UR,593168,223372,5,0,74,0,35,2,0,0,0,1,2,5,114,,,,
2009,930939,East of England,Suffolk,U,UR,593170,270330,63,33,2963,58,335,35,1,6,4,0,0,46,3435,,,,
2013,46009,South East,Kent,M2,TM,593300,159000,5,6,16.8,10.4,0,289,47616,295,9153,1472,204,341,267,2236,768,5288,62641
2008,951661,East of England,Norfolk,U,UR,593430,337096,9,2,76,0,12,0,0,0,0,0,0,0,90,,,,
2009,97563,East of England,Suffolk,C,CR,593467,256406,13,16,494,6,153,24,7,0,4,0,0,35,704,,,,
2013,28393,East of England,Norfolk,A1067,PR,593500,330650,B1146,A148,0.6,0.4,6,67,10023,46,1650,195,32,32,11,76,81,427,12213
2009,930815,South East,Kent,U,UU,593510,174910,49,81,6647,44,722,31,3,2,0,2,1,39,7533,,,,
2013,46701,East of England,Suffolk,A134,PR,593740,239000,B1087,A1071,7.7,4.8,9,80,6050,33,1451,219,45,36,17,55,61,433,8047
2009,950906,East of England,Norfolk,B1146,BR,593767,325268,12,28,2129,16,423,53,5,6,17,6,12,99,2695,,,,
2009,90281,East of England,Norfolk,B1145,BR,593771,320366,5,14,1628,7,298,52,4,17,5,13,14,105,2052,,,,
2013,81497,South East,Kent,A2500,PR,593773,171604,A249,Roundabout,5.9,3.7,38,149,15820,27,2192,386,54,70,76,35,20,641,18829
2013,27544,East of England,Suffolk,A1088,PR,593800,270000,A14 Cross Ways,A143 Mickle Mere,8.6,5.3,0,49,3319,28,1064,193,4,18,23,31,44,313,4773
2013,37571,East of England,Norfolk,A1067,PR,593854,330141,B1146,B1110,8.3,5.2,6,31,5757,77,1115,153,39,25,18,44,76,355,7335
2013,18354,East of England,Suffolk,A143,PR,593900,270500,A1088 S Ixworth,A1088 N Ixworth,1.1,0.7,2,193,11246,62,2167,520,52,40,99,305,304,1320,14988
2013,73470,South East,East Sussex,A259,TR,593900,122450,A268,LA Boundary,5.4,3.4,8,85,3557,33,1130,226,34,22,6,45,27,360,5165
2009,990400,East of England,Essex,U,UR,593950,197410,5,6,516,0,80,5,3,0,0,0,0,8,610,,,,
2013,6303,South East,Kent,A28,PR,594000,139650,School Rd,C road to Brissenden Green,1.9,1.2,21,34,6830,63,1308,192,41,47,5,23,27,335,8570
2013,945521,South East,Kent,B2008,BU,594181,172692,51,103,7257,108,768,88,5,4,7,1,5,110,8346,,,,
2013,941201,East of England,Essex,C,CR,594389,219344,49,16,1692,29,267,18,13,8,2,0,0,41,2045,,,,
2009,930819,South East,Kent,C,CR,594400,136900,10,8,822,14,206,16,1,4,0,0,0,21,1071,,,,
2013,945674,South East,Kent,U,UU,594418,172870,21,1,427,2,60,6,2,0,1,0,0,9,499,,,,
2009,990448,South East,Kent,C,CR,594570,147990,6,11,2378,14,478,111,16,81,1,4,31,244,3125,,,,
2008,941319,East of England,Essex,U,UU,594670,196283,25,2,155,0,22,0,1,0,0,0,0,1,180,,,,
2013,941761,East of England,Norfolk,B1146,BR,594708,320226,2,60,2432,28,516,103,31,17,17,20,14,202,3238,,,,
2009,930071,South East,Kent,B2008,BU,594800,172700,100,106,6584,80,1010,80,9,5,3,1,2,100,7880,,,,
2013,77153,East of England,Essex,A1124,PR,594850,224850,A12(T),B1408,0.6,0.4,90,83,10592,270,2101,293,41,18,7,18,19,396,13442
2009,966374,East of England,Southend-on-Sea,U,UR,594955,187462,72,21,2394,77,297,17,0,0,0,0,1,18,2807,,,,
2013,16671,East of England,Suffolk,A143,PR,595000,271900,A1088 N Ixworth,B1111 Stanton,3.7,2.3,6,78,8749,100,1609,237,51,66,41,203,268,866,11402
2013,17487,East of England,Suffolk,A1141,PR,595000,247450,B1071 High Street/Church Street,B1115,5.3,3.3,9,28,1365,25,274,37,4,2,1,3,1,48,1740
2013,56095,South East,Kent,A2,PR,595000,162520,"Vincent Rd, Sittingbourne",Faversham Rd,7.2,4.5,15,187,12121,113,2348,337,79,87,20,100,110,733,15502
2009,930781,South East,Kent,C,CR,595000,127900,13,34,1116,6,236,33,4,0,0,0,0,37,1429,,,,
2013,951525,East of England,Essex,B1021,BR,595205,198702,54,59,3388,49,541,67,9,1,7,3,0,87,4124,,,,
2013,945551,South East,Kent,C,CR,595499,130783,12,18,995,22,274,29,2,1,2,0,1,35,1344,,,,
2013,6208,East of England,Essex,A12,TR,595500,225200,A604 / A133,A12 sidelink,1.7,1.1,1,411,70051,182,12248,1219,423,177,224,657,3077,5777,88669
2013,941750,East of England,Norfolk,B1108,BR,595542,300868,3,33,3852,56,742,112,31,32,67,66,11,319,5002,,,,
2009,953358,East of England,Essex,U,UR,595545,199651,53,4,951,4,141,2,2,0,0,0,0,4,1104,,,,
2009,943007,East of England,Essex,C,CU,595681,225281,35,10,1426,5,254,34,0,10,5,0,1,50,1745,,,,
2008,941864,East of England,Norfolk,C,CR,595778,318007,5,2,147,0,30,3,0,0,5,0,0,8,187,,,,
2013,945479,South East,Kent,B2080,BR,595867,129218,27,46,1588,5,311,48,5,34,1,3,1,92,2042,,,,
2013,6820,South East,Kent,A252,PR,596000,150000,A20(T),Faversham Rd,1.9,1.2,17,77,4802,3,1189,107,32,146,7,27,39,358,6429
2013,7324,East of England,Essex,A1124,PU,596000,225000,B1408,A133,1.6,1,99,92,11639,297,2308,322,45,19,8,19,20,433,14769
2013,37606,East of England,Suffolk,A1141,PR,596000,247540,B1115 Monks Eleigh,B1115E Highlands Road,1.2,0.7,7,3,2775,16,539,64,18,12,5,12,4,115,3448
2013,99204,South East,Kent,M20,TM,596000,147080,8,9,21.8,13.5,0,388,38481,309,7503,1054,249,166,241,4721,1705,8136,54817
2009,969149,East of England,Essex,C,CR,596000,201200,4,10,1089,2,219,57,9,67,7,10,11,161,1481,,,,
2013,56221,South East,Kent,A20,PR,596020,148000,A252,Orchard Heights roundabout,7.7,4.8,11,118,7078,39,1380,206,136,147,7,55,34,585,9200
2008,941846,East of England,Norfolk,C196,CR,596023,311224,7,0,74,0,41,3,1,2,0,0,0,6,121,,,,
2013,951526,East of England,Essex,B1022,BR,596035,222444,155,77,7965,67,1252,163,118,43,31,12,14,381,9742,,,,
2012,941211,East of England,Essex,C,CU,596125,223745,247,117,10991,17,1923,72,14,6,5,5,9,110,13160,,,,
2009,930899,East of England,Essex,U,UR,596160,227610,85,28,1958,34,205,28,7,0,1,0,1,37,2262,,,,
2013,941236,East of England,Essex,C,CU,596249,209971,18,0,158,6,41,4,3,0,0,0,0,7,212,,,,
2013,16676,East of England,Norfolk,A148,PR,596335,332234,A1067,B1354,6.6,4.1,8,77,6962,75,1560,195,37,21,21,71,109,454,9128
2000,956676,East of England,Essex,U,UR,596510,202631,9,1,202,0,41,18,2,30,7,2,0,59,303,,,,
2013,945536,South East,Kent,C,CR,596623,140640,5,0,261,0,52,10,0,0,0,0,0,10,323,,,,
2008,941200,East of England,Essex,C,CR,596826,233716,16,0,259,2,53,13,1,0,1,0,0,15,329,,,,
2013,60002,East of England,Essex,A133,PU,596900,225350,A1124,A12,0.6,0.4,61,165,11170,65,1746,226,37,25,6,6,5,305,13451
2013,73504,East of England,Suffolk,A134,PR,596900,234040,LA Boundary,B1087,0.3,0.2,45,80,6647,136,1158,186,56,88,24,36,56,446,8467
2013,56208,East of England,Essex,A12,TR,597000,225620,A12 main route,A133,1.1,0.7,2,201,18836,160,3853,660,119,109,39,91,144,1162,24212
2000,97567,East of England,Essex,C,CR,597216,231242,10,2,184,0,57,7,1,0,1,0,0,9,252,,,,
2013,941733,East of England,Norfolk,B1111,BR,597218,291106,8,17,788,6,148,27,8,24,15,6,6,86,1045,,,,
2013,78091,South East,Kent,A28,PR,597290,141000,"C road, Brissenden","Tithe Barn Lane roundabout, Ashford",5.5,3.4,15,120,7619,27,1961,332,53,87,12,28,30,542,10269
2009,930901,East of England,Essex,C,CR,597320,215250,6,19,2271,14,444,59,11,2,6,5,1,84,2832,,,,
